Nombre prénoms déclarés;Sexe;Annee;Prenoms;Nombre total cumule par annee
94;F;2020;Charlie;94
6;F;2014;Chaïma;6
7;M;2013;Wesley;7
60;M;2012;Tom;60
63;M;2020;Léonard;63
26;M;2014;Diego;26
10;M;2013;Yohan;10
98;M;2012;Yanis;98
54;F;2020;Sophia;54
9;M;2014;Édouard;9
30;M;2013;Zakaria;30
5;F;2012;Yara;5
46;F;2020;Aïcha;46
12;F;2014;Elia;12
8;M;2013;Zakariya;8
5;M;2012;Youness;5
43;M;2020;James;43
12;M;2014;Elijah;12
43;M;2014;Achille;43
5;M;2012;Zayd;5
37;M;2020;Edgar;37
7;F;2014;Eliora;7
6;F;2014;Adriana;6
8;M;2013;Alix;8
33;M;2020;Émile;33
56;F;2014;Elisa;56
5;M;2014;Adriel;5
12;F;2013;Amélia;12
30;F;2020;Bianca;30
23;M;2014;Elliot;23
7;M;2014;Alassane;7
6;M;2013;Antoni;6
24;M;2020;Luca;24
31;F;2014;Eloïse;31
6;F;2014;Alessia;6
30;M;2013;Aurélien;30
24;F;2020;Louna;24
14;M;2014;Elyes;14
16;F;2014;Amélia;16
5;F;2013;Ayline;5
23;M;2020;Alban;23
6;M;2014;Emil;6
11;F;2014;Amicie;11
88;M;2013;Benjamin;88
23;F;2020;Axelle;23
20;M;2014;Émile;20
18;F;2014;Anaëlle;18
11;F;2013;Bertille;11
22;F;2020;Rita;22
5;F;2014;Emmanuelle;5
8;M;2014;Ange;8
60;F;2013;Capucine;60
21;M;2020;Gaël;21
16;M;2014;Erwan;16
54;F;2014;Anouk;54
6;F;2013;Carolina;6
21;F;2020;Mahaut;21
48;M;2014;Evan;48
33;M;2014;Anton;33
108;F;2013;Charlotte;108
20;M;2020;Stanislas;20
8;M;2014;Farès;8
14;F;2014;Athénaïs;14
8;M;2013;Cheick;8
20;F;2020;Lara;20
14;F;2014;Flora;14
23;M;2014;Aurélien;23
54;M;2013;Daniel;54
18;M;2020;Muhammad;18
5;M;2014;Giovanni;5
8;F;2014;Carla;8
5;M;2013;Driss;5
18;M;2020;Noham;18
6;M;2014;Guilhem;6
17;F;2014;Cléo;17
31;F;2013;Éléonore;31
17;M;2020;Orso;17
40;M;2014;Hadrien;40
20;F;2014;Dina;20
18;F;2013;Elia;18
17;F;2020;Janna;17
7;F;2014;Hiba;7
22;M;2014;Djibril;22
56;M;2013;Elias;56
16;M;2020;Anis;16
25;M;2014;Idriss;25
6;F;2014;Eléna;6
20;M;2013;Eliot;20
16;M;2020;Saul;16
13;M;2014;Jordan;13
6;M;2014;Elian;6
20;F;2013;Elisabeth;20
16;M;2020;Swann;16
5;F;2014;Kawthar;5
12;M;2014;Eloi;12
11;M;2013;Emil;11
15;M;2020;Milhan;15
8;F;2014;Lalya;8
7;F;2014;Elvire;7
10;M;2013;Émile;10
14;F;2020;Clémentine;14
53;F;2014;Laura;53
7;M;2014;Florent;7
22;F;2013;Eve;22
14;F;2020;Gabriela;14
8;F;2014;Layane;8
16;M;2014;Gaël;16
8;M;2013;Felix;8
13;M;2020;Abdallah;13
40;M;2014;Lenny;40
51;F;2014;Garance;51
20;F;2013;Flora;20
13;M;2020;Elon;13
6;M;2014;Lévi;6
139;M;2014;Gaspard;139
173;M;2013;Gaspard;173
13;F;2020;Kadiatou;13
5;F;2014;Lily-Rose;5
5;M;2014;Harold;5
17;M;2013;Ibrahima;17
13;F;2020;Soline;13
16;M;2014;Lorenzo;16
5;M;2014;Hélie;5
9;M;2013;Ilan;9
12;F;2020;Izia;12
6;M;2014;Marwane;6
6;M;2014;Imad;6
15;F;2013;Ilyana;15
12;F;2020;Maylis;12
19;M;2014;Mattéo;19
73;M;2014;Ismaël;73
45;M;2013;Ilyes;45
11;M;2020;Jonah;11
36;M;2014;Matthieu;36
21;M;2014;Ivan;21
100;F;2013;Jade;100
11;M;2020;Marc;11
5;F;2014;Naelle;5
22;M;2014;Iyad;22
6;M;2013;Kays;6
11;F;2020;Mariame;11
17;M;2014;Nahil;17
7;M;2014;Jayson;7
16;M;2013;Kenzo;16
11;F;2020;Zahra;11
17;F;2014;Naya;17
24;F;2014;Jenna;24
13;F;2013;Kiara;13
10;M;2020;Grégoire;10
9;F;2014;Nola;9
163;M;2014;Joseph;163
8;F;2013;Layla;8
9;M;2020;Ian;9
5;F;2014;Noura;5
8;F;2014;Joyce;8
6;F;2013;Lehna;6
9;M;2020;Menahem;9
120;M;2014;Oscar;120
6;F;2014;Kadidja;6
6;F;2013;Leïna;6
9;F;2020;Marianne;9
29;F;2014;Pénélope;29
6;M;2014;Kimi;6
31;F;2013;Lena;31
9;F;2020;Sélène;9
7;F;2014;Perla;7
5;F;2014;Lehna;5
45;M;2013;Léopold;45
8;M;2020;Albert;8
13;M;2014;Rémi;13
50;F;2014;Lila;50
8;F;2013;Liel;8
8;M;2020;Imrân;8
8;M;2014;Robinson;8
47;F;2014;Maëlys;47
65;M;2013;Lucien;65
8;M;2020;Iyed;8
35;M;2014;Romain;35
14;F;2014;Maïmouna;14
15;F;2013;Mahaut;15
8;M;2020;Zakarya;8
5;M;2014;Stefan;5
25;F;2014;Maïssa;25
6;F;2013;Mai;6
8;F;2020;Athénaïs;8
32;M;2014;Thibault;32
24;M;2014;Mathys;24
164;F;2013;Manon;164
8;F;2020;Naomie;8
8;M;2014;Warren;8
10;M;2014;Mayeul;10
5;F;2013;Mariame;5
7;M;2020;Kays;7
5;F;2015;Adélie;5
17;F;2014;Mayssa;17
11;M;2013;Mateo;11
7;F;2020;Aïsha;7
7;M;2015;Adrian;7
8;F;2014;Miya;8
5;M;2013;Mateusz;5
6;M;2020;Christian;6
81;F;2015;Agathe;81
6;M;2014;Mory;6
5;M;2013;Matthew;5
6;M;2020;Malek;6
25;F;2015;Albane;25
6;F;2014;Naëlle;6
10;M;2013;Mayeul;10
6;F;2020;Bertille;6
11;M;2015;Alessandro;11
11;F;2014;Neïla;11
8;M;2013;Melvin;8
6;F;2020;Jodie;6
6;F;2015;Alyah;6
102;F;2014;Nina;102
90;F;2013;Mila;90
6;F;2020;Keren;6
19;F;2015;Anastasia;19
27;F;2014;Noa;51
14;F;2013;Mona;14
6;F;2020;Morgane;6
10;M;2015;Andy;10
31;M;2014;Noham;31
13;M;2013;Moustapha;13
6;F;2020;Nahla;6
5;M;2015;Antonio;5
7;M;2014;Oskar;7
8;F;2013;Ornella;8
6;F;2020;Rosie;6
10;M;2015;Arthus;10
6;F;2014;Patricia;6
18;M;2013;Owen;18
5;M;2020;Laurent;5
24;F;2015;Assya;24
13;F;2014;Philomène;13
24;F;2013;Rachel;24
5;F;2020;Annabelle;5
7;M;2015;Aubin;7
7;F;2014;Rokia;7
15;F;2013;Rita;15
5;F;2020;Ethel;5
58;M;2015;Auguste;58
12;F;2014;Sana;12
9;M;2013;Robinson;9
5;F;2020;Ruby;5
6;F;2015;Auriane;6
7;F;2014;Shana;7
5;F;2013;Roxanne;5
5;F;2020;Tahira;5
67;M;2015;Benjamin;67
30;M;2014;Stanislas;30
6;F;2013;Sabrina;6
245;M;2021;Louis;245
6;F;2015;Caroline;6
10;M;2014;Viktor;10
31;F;2013;Selma;31
178;M;2021;Mohamed;178
14;F;2015;Céline;14
12;M;2014;Xavier;12
16;F;2013;Sira;16
121;M;2021;Oscar;121
74;F;2015;Clara;74
7;M;2014;Yvan;7
5;M;2013;Taha;5
113;F;2021;Lou;113
8;F;2015;Colombe;8
5;F;2014;Zayneb;5
39;M;2013;William;39
98;F;2021;Charlie;98
5;F;2015;Danaé;5
5;F;2015;Aissatou;5
9;M;2013;Youcef;9
84;M;2021;Charles;84
7;M;2015;Daoud;7
226;M;2015;Alexandre;226
7;M;2013;Zachary;7
61;F;2021;Inaya;61
7;F;2015;Eliana;7
5;F;2015;Alima;5
8;M;2013;Zakarya;8
54;M;2021;Roméo;54
10;M;2015;Emilio;10
6;M;2015;Alon;6
5;M;2013;Zyad;5
47;M;2021;William;47
13;F;2015;Eve;13
6;M;2015;Alpha;6
5;F;2014;Adama;15
44;F;2021;Assia;44
7;F;2015;Hind;7
6;M;2015;Aly;6
154;F;2014;Adèle;154
43;F;2021;Khadija;43
8;F;2015;Ida;8
9;F;2015;Angelina;9
5;F;2014;Adeline;5
42;F;2021;Colette;42
13;M;2015;Imrane;13
9;F;2015;Anita;9
5;F;2014;Aïna;5
38;M;2021;Nino;38
6;F;2015;Inés;6
27;M;2015;Aurélien;27
5;F;2014;Alaa;5
35;F;2021;Esmée;35
6;M;2015;Jan;6
25;F;2015;Brune;25
16;M;2014;Alex;16
32;F;2021;Noémie;32
173;F;2015;Jeanne;173
7;F;2015;Carolina;7
27;F;2014;Alexandra;27
28;M;2021;Hippolyte;28
10;M;2015;Joaquim;10
12;M;2015;Célestin;12
12;F;2014;Alia;12
27;F;2021;Janna;27
7;F;2015;Joyce;7
11;M;2015;Christian;11
8;F;2014;Aline;8
25;F;2021;Augustine;25
10;F;2015;June;10
17;M;2015;Corentin;17
5;F;2014;Allya;5
25;M;2021;Pio;25
8;M;2015;Karim;8
20;M;2015;Edouard;20
42;F;2014;Ambre;42
24;M;2021;Gaël;24
7;M;2015;Khalil;7
7;M;2015;Édouard;7
6;M;2014;Angelo;6
21;F;2021;June;21
65;F;2015;Léna;65
5;M;2015;Edward;5
7;M;2014;Aron;7
21;F;2021;Sienna;21
8;F;2015;Lilas;8
6;M;2015;Élio;6
5;M;2014;Aurel;5
20;F;2021;Célia;20
40;F;2015;Lily;40
7;M;2015;Eloi;7
18;M;2014;Bilel;18
18;F;2021;Bintou;18
6;M;2015;Lisandro;6
5;M;2015;Ezio;5
9;F;2014;Binta;9
16;F;2021;Arya;16
36;F;2015;Lyna;36
59;M;2015;Félix;59
11;M;2014;Boubacar;11
15;M;2021;Dylan;15
5;F;2015;Maëva;5
11;F;2015;Gabriela;11
9;F;2014;Carmen;9
14;F;2021;Mariame;14
76;F;2015;Margot;76
5;M;2015;Giovanni;5
25;F;2014;Claire;25
13;F;2021;Emilie;13
8;F;2015;Marnie;8
5;M;2015;Hélie;5
62;M;2014;Côme;62
13;F;2021;Zahra;13
5;F;2015;Marta;5
29;F;2015;Jasmine;29
12;F;2014;Coumba;12
13;M;2021;Éloi;13
11;M;2015;Matthias;11
13;F;2015;Jessica;13
6;F;2014;Djena;6
12;M;2021;Elijah;12
13;M;2015;Melchior;13
6;M;2015;Jonah;6
20;M;2014;Élie;20
12;M;2021;Julian;12
9;F;2015;Naïma;9
17;M;2015;Kamil;17
24;M;2014;Esteban;24
11;M;2021;Alix;11
23;M;2015;Nathanaël;23
5;F;2015;Kristina;5
14;F;2014;Eugénie;14
11;M;2021;Dimitri;11
15;F;2015;Naya;15
6;M;2015;Kurtis;6
23;M;2014;Grégoire;23
11;M;2021;Leandro;11
10;F;2015;Nelya;10
19;F;2015;Laure;19
21;M;2014;Haroun;21
11;M;2021;Mayeul;11
5;M;2015;Nolhan;5
6;F;2015;Layana;6
80;F;2014;Héloïse;80
10;M;2021;Niels;10
8;F;2015;Oriane;8
10;M;2015;Léandre;10
6;M;2014;Honoré;6
9;M;2021;Demba;9
6;M;2015;Patrick;6
6;F;2015;Leïa;6
6;F;2014;Imen;6
8;M;2021;Zakarya;8
6;F;2015;Paula;6
6;F;2015;Leïna;6
11;F;2014;Isabelle;11
7;F;2021;Frida;7
6;M;2015;Rayen;6
5;F;2015;Léona;5
21;M;2014;Ismael;21
7;F;2021;Héléna;7
5;M;2015;Rémy;5
47;F;2015;Lisa;47
34;M;2014;Julien;34
7;M;2021;Dali;7
23;M;2015;Roman;23
27;M;2015;Lorenzo;27
5;M;2014;Kassim;5
7;M;2021;Hillel;7
44;F;2015;Salomé;44
292;F;2015;Louise;292
22;F;2014;Khadija;22
7;M;2021;Louka;7
12;M;2015;Sam;12
9;M;2015;Luc;9
8;F;2014;Laetitia;8
7;M;2021;Mael;7
10;M;2015;Saul;10
10;F;2015;Lucia;10
6;F;2014;Lauren;6
7;M;2021;Tobias;7
8;M;2015;Sekou;8
10;M;2015;Mahamadou;10
11;F;2014;Léane;11
6;F;2021;Auriane;6
6;M;2015;Sinan;6
6;M;2015;Manil;6
19;F;2014;Lison;19
6;F;2021;Cléophée;6
14;M;2015;Sohan;14
12;F;2015;Marianne;12
11;F;2014;Louison;17
6;F;2021;Éléna;6
6;F;2015;Sylvie;6
81;F;2015;Marie;81
5;M;2014;Loup;5
6;F;2021;Max;6
9;F;2015;Tania;9
9;M;2015;Matéo;9
5;M;2014;Malone;5
6;F;2021;Shirel;6
12;F;2015;Tasnim;12
10;F;2015;Maxime;162
28;M;2014;Mathieu;28
6;M;2021;Giorgio;6
18;F;2015;Tess;18
10;M;2015;Menahem;10
11;F;2014;Maxine;11
6;M;2021;Prince;6
9;M;2015;Thibaut;9
30;M;2015;Milan;30
11;F;2014;Morgane;11
6;M;2021;Yassin;6
10;M;2015;Yacouba;10
23;M;2015;Mohammed;23
9;M;2014;Moustapha;9
5;F;2021;India;5
13;M;2015;Younès;13
5;M;2015;Moïse;5
5;F;2014;Olive;5
5;F;2021;Kendra;5
5;M;2016;Amaël;5
11;F;2015;Morgane;11
9;F;2014;Ora;9
5;F;2021;Octavia;5
52;M;2016;Amir;52
8;F;2015;Nawel;8
19;M;2014;Owen;19
5;F;2021;Rivka;5
5;M;2016;Amjad;5
5;M;2015;Nelson;5
16;F;2014;Rachel;16
5;F;2021;Zoë;5
21;F;2016;Ana;21
6;F;2015;Nélya;6
9;F;2014;Razane;9
5;M;2021;Aliou;5
23;M;2016;Anis;23
5;F;2015;Ortal;5
9;M;2014;Saul;9
5;M;2021;Étienne;5
12;F;2016;Anya;12
5;M;2015;Paulin;5
38;F;2014;Sophie;38
5;M;2021;Gianni;5
5;F;2016;Athéna;5
67;F;2015;Pauline;67
18;M;2014;Théophile;18
5;M;2021;Junayd;5
23;F;2016;Aurore;23
38;M;2015;Rafael;38
8;F;2014;Tia;8
5;M;2021;Walid;5
7;M;2016;Boris;7
39;F;2015;Raphaëlle;39
28;M;2014;Timéo;28
6;M;2016;Carl;6
14;F;2015;Rita;14
5;M;2014;Vasco;5
39;M;2016;Elie;39
8;F;2015;Sacha;124
63;M;2014;William;63
13;F;2016;Elina;13
5;F;2015;Safya;5
5;M;2014;Wissam;5
6;F;2016;Elissa;6
5;M;2015;Said;5
6;M;2014;Wissem;6
67;F;2016;Ella;67
11;M;2015;Salim;11
6;F;2014;Yaëlle;6
8;M;2016;Elouan;8
5;M;2015;Santiago;5
9;M;2014;Zakariya;9
13;M;2016;Elyas;13
15;F;2015;Sibylle;15
9;M;2015;Abdallah;9
36;M;2012;Adem;36
11;F;2016;Gaïa;11
16;F;2015;Solène;16
6;M;2015;Ahmad;6
5;F;2012;Adja;5
8;M;2016;Gary;8
5;M;2015;Swan;5
29;M;2015;Alban;29
16;F;2012;Adriana;16
36;F;2016;Giulia;36
16;F;2015;Syrine;16
22;F;2015;Alexandra;22
14;M;2012;Albert;14
10;F;2016;Hélène;10
12;F;2015;Tara;12
245;F;2015;Alice;245
7;M;2012;Alessio;7
5;M;2016;Jimmy;5
6;M;2015;Taym;6
8;M;2015;Alix;8
218;M;2012;Alexandre;218
23;M;2016;Joachim;23
7;M;2015;Thierno;7
9;M;2015;Aloïs;9
5;F;2012;Alycia;5
5;F;2016;Jodie;5
6;M;2015;Tyron;6
6;F;2015;Amanda;6
5;F;2012;Annaëlle;5
6;F;2016;Johanne;6
10;M;2015;Yassin;10
57;M;2015;Amir;57
22;M;2012;Anthony;22
25;F;2016;June;25
9;F;2016;Aaliyah;9
37;M;2015;Anatole;37
44;M;2012;Antonin;44
6;M;2016;Karl;6
8;F;2016;Adeline;8
12;F;2015;Anne;12
88;M;2012;Benjamin;88
6;F;2016;Kelly;6
8;F;2016;Adriana;8
10;F;2015;Antonia;10
14;F;2012;Charline;14
6;M;2016;Kenny;6
5;F;2016;Aglaé;5
5;F;2015;Assiya;5
114;F;2012;Charlotte;114
10;F;2016;Lara;10
9;M;2016;Alassane;9
146;M;2015;Augustin;146
5;F;2012;Cindy;5
16;M;2016;Leonardo;16
11;M;2016;André;11
10;M;2015;Camil;10
47;M;2012;Daniel;47
81;F;2016;Léonie;81
6;F;2016;Angélina;6
14;F;2015;Candice;14
13;F;2012;Diana;13
20;F;2016;Lilou;20
5;M;2016;Assil;5
5;F;2015;Cécile;5
32;M;2012;Diego;32
11;M;2016;Luc;11
5;F;2016;Calista;5
36;M;2015;César;36
6;F;2012;Eléanor;6
7;F;2016;Lucia;7
35;M;2016;César;35
57;M;2015;Edgar;57
6;F;2012;Emmie;6
8;M;2016;Lukas;8
90;F;2016;Clara;90
36;F;2015;Éléonore;36
13;F;2012;Emna;13
15;F;2016;Lya;15
7;F;2016;Domitille;7
5;F;2015;Florence;5
16;F;2012;Estelle;16
5;F;2016;Mado;5
18;M;2016;Elio;18
13;M;2015;Florian;13
8;M;2012;Eyal;8
5;F;2016;Maëline;5
38;F;2016;Elisa;38
58;M;2015;Gabin;58
7;M;2012;Gaspar;7
50;M;2016;Marceau;50
24;F;2016;Emilie;24
59;M;2015;Gustave;59
5;F;2012;Haya;5
9;M;2016;Marco;9
6;M;2016;Éthan;6
43;M;2015;Hadrien;43
29;M;2012;Henri;29
13;M;2016;Mattia;13
7;M;2016;Evann;7
6;M;2015;Hamidou;6
22;M;2012;Hippolyte;22
5;M;2016;Meir;5
20;M;2016;Ewen;20
27;M;2015;Idriss;27
28;F;2012;Imane;28
11;F;2016;Méline;11
9;M;2016;Florent;9
6;F;2015;Imene;6
6;F;2012;Jana;6
12;F;2016;Mellina;12
10;M;2016;Gaëtan;10
11;M;2015;Ivan;11
9;M;2012;Jérémie;9
6;F;2016;Naïa;6
6;M;2016;Giulio;6
11;M;2015;Jack;11
19;M;2012;Jonas;19
10;F;2016;Nana;10
5;F;2016;Greta;5
23;M;2015;Jonas;23
36;M;2012;Kaïs;36
17;M;2016;Nassim;17
17;F;2016;Hanaé;17
15;M;2015;Jonathan;15
7;M;2012;Kenny;7
7;M;2016;Nour;7
45;F;2016;Hanna;45
5;M;2015;Jude;5
8;F;2012;Keren;8
7;F;2016;Ora;7
5;M;2016;Ishaq;5
15;M;2015;Julian;15
5;F;2012;Khadidiatou;5
74;F;2016;Romy;74
128;F;2016;Jade;128
5;M;2015;Kyle;5
11;F;2012;Lara;11
6;M;2016;Skander;6
20;F;2016;Jana;20
13;F;2015;Lahna;13
8;F;2012;Loane;8
6;M;2016;Stan;6
20;M;2016;Jayden;20
21;F;2015;Lara;21
7;F;2012;Lou-Ann;7
75;F;2016;Suzanne;75
98;F;2016;Joséphine;98
5;F;2015;Laurine;5
277;M;2012;Louis;277
10;F;2016;Talia;10
151;M;2016;Jules;151
16;F;2015;Lilya;16
7;F;2012;Maëlie;7
29;F;2016;Thaïs;29
23;F;2016;Julie;23
6;F;2015;Linoy;6
6;F;2012;Magdalena;6
11;F;2016;Thalia;11
6;M;2016;Kenzi;6
20;F;2015;Manel;20
28;F;2012;Maria;28
7;M;2016;Thiago;7
9;M;2016;Khalil;9
16;M;2015;Mathys;16
91;F;2012;Marie;91
7;F;2016;Tina;7
8;F;2016;Kiara;8
5;F;2015;Matilda;5
8;M;2012;Matéo;8
59;M;2016;Ulysse;59
7;F;2016;Kim;7
68;F;2015;Mia;68
88;M;2012;Mathis;88
37;M;2016;Vadim;37
5;F;2016;Lea;5
6;M;2015;Michaël;6
8;M;2012;Matthias;8
7;M;2016;Waël;7
8;F;2016;Lehna;8
5;M;2015;Mohamed-Ali;5
9;F;2012;Maylis;9
15;M;2017;Adama;15
32;M;2016;Léopold;32
7;M;2015;Mouhamadou;7
25;F;2012;Mélina;25
29;M;2017;Ahmed;29
12;M;2016;Lilian;12
14;M;2015;Moustapha;14
17;F;2012;Melissa;17
9;M;2017;Alexander;9
291;F;2016;Louise;291
40;M;2015;Nicolas;40
5;M;2012;Neil;5
57;M;2017;Ali;57
22;F;2016;Lucile;22
5;M;2015;Nikita;5
7;F;2012;Nesrine;7
5;F;2017;Alycia;5
9;M;2016;Mael;9
8;M;2015;Nil;8
5;M;2012;Nil;5
7;M;2017;Amara;7
40;F;2016;Maëlys;40
36;M;2015;Noham;36
100;F;2012;Nina;100
11;F;2017;Amel;11
6;F;2016;Maeva;6
5;F;2015;Perle;5
28;M;2012;Noa;28
26;F;2017;Amélia;26
25;M;2016;Marcel;25
10;F;2015;Quitterie;10
84;M;2012;Noah;84
30;M;2017;Antonin;30
51;F;2016;Mariam;51
35;M;2015;Romain;35
17;F;2012;Olympe;17
28;F;2017;Ariane;28
6;M;2016;Massil;6
48;M;2015;Ruben;48
20;F;2012;Philippine;20
5;M;2017;Aurel;5
29;M;2016;Matthieu;29
18;F;2015;Salma;18
23;F;2012;Rachel;23
9;M;2017;Christian;9
10;F;2016;Mayssane;10
7;F;2015;Shana;7
19;M;2012;Raphael;19
7;M;2017;Clarence;7
34;M;2016;Mehdi;34
19;M;2015;Souleymane;19
189;F;2012;Sarah;189
88;M;2017;Côme;88
73;F;2016;Mia;73
7;F;2015;Thalia;7
13;F;2012;Tal;13
5;F;2017;Domitille;5
5;M;2016;Mickael;5
6;F;2015;Théodora;6
10;F;2012;Tanya;10
6;M;2017;Élio;6
13;F;2016;Milla;13
22;M;2015;Thibault;22
5;M;2012;Thiago;5
45;F;2017;Esther;45
5;M;2016;Nathaniel;5
28;F;2015;Violette;28
10;F;2013;Alia;10
9;F;2017;Éva;9
26;M;2016;Noa;26
13;M;2015;Yohan;13
38;F;2013;Ambre;38
6;F;2017;Goundo;6
35;M;2016;Noham;35
13;M;2015;Youcef;13
23;M;2013;Anis;23
9;F;2017;Hadja;9
202;M;2016;Paul;202
5;F;2015;Zeynab;5
8;M;2013;Anselme;8
7;M;2017;Ishaq;7
23;F;2016;Pénélope;23
11;M;2016;Abdoul;11
15;M;2013;Aymeric;15
6;F;2017;Isia;6
14;F;2016;Rachel;14
8;F;2016;Adélie;8
5;F;2013;Camelia;5
15;M;2017;Ivan;15
20;M;2016;Rafaël;20
10;M;2016;Adil;10
12;F;2013;Cécile;12
11;M;2017;Jassim;11
7;F;2016;Rivka;7
6;M;2016;Adriano;6
9;M;2013;Clovis;9
22;F;2017;Jenna;22
19;M;2016;Roman;19
12;F;2016;Aïda;12
5;F;2013;Coralie;5
9;F;2017;Khady;9
5;F;2016;Saja;5
9;F;2016;Aimée;9
5;M;2013;Eduard;5
8;M;2017;Kiyan;8
5;F;2016;Samantha;5
34;F;2016;Aliénor;34
10;F;2013;Elly;10
29;M;2017;Léandre;29
5;F;2016;Samira;5
10;F;2016;Alyssa;10
10;F;2013;Elyssa;10
5;M;2017;Lélio;5
34;F;2016;Selma;34
8;M;2016;Célestin;8
8;F;2013;Énora;8
8;M;2017;Lior;8
9;F;2016;Shana;9
9;F;2016;Charlize;9
19;F;2013;Fatou;19
27;F;2017;Livia;27
13;F;2016;Sibylle;13
9;M;2016;Chris;9
5;F;2013;Fatouma;5
5;F;2017;Loïs;12
94;M;2016;Simon;94
58;M;2016;Daniel;58
58;M;2013;Gabin;58
41;F;2017;Lola;41
48;M;2016;Solal;48
5;F;2016;Daphnée;5
381;M;2013;Gabriel;381
6;M;2017;Louca;6
17;F;2016;Tess;17
36;F;2016;Eden;85
20;M;2013;Gauthier;20
9;F;2017;Malia;9
26;M;2016;Tiago;26
28;M;2016;Edouard;28
5;F;2013;Goundo;5
13;F;2017;Mariama;13
19;M;2016;Wael;19
15;F;2016;Élisa;15
49;M;2013;Hadrien;49
12;F;2017;Maxime;121
63;F;2016;Yasmine;63
11;F;2016;Elizabeth;11
16;F;2013;Imane;16
8;M;2017;Milhan;8
25;M;2016;Yassine;25
12;F;2016;Eloïse;12
39;M;2013;James;39
17;F;2017;Mona;17
7;M;2016;Zack;7
10;M;2016;Elyes;10
23;F;2013;Jasmine;23
6;M;2017;Mylan;6
63;M;2017;Abel;63
22;F;2016;Emna;22
71;M;2013;Jean;71
36;M;2017;Nino;36
5;F;2017;Adja;5
16;M;2016;Erwan;16
21;F;2013;Khadija;21
12;F;2017;Norah;12
12;F;2017;Agnès;12
15;F;2016;Fatou;15
5;M;2013;Kilian;5
7;F;2017;Noura;7
6;F;2017;Alima;6
44;F;2016;Faustine;44
6;F;2013;Laurine;6
130;M;2017;Oscar;130
9;M;2017;Alpha;9
6;F;2016;Flore;6
69;F;2013;Léna;69
15;F;2017;Pénélope;15
6;F;2017;Annaëlle;6
59;F;2016;Garance;59
8;F;2013;Leyna;8
6;M;2017;Pharell;6
10;M;2017;Anthony;10
9;M;2016;Hedi;9
8;F;2013;Lilly;8
16;F;2017;Philomène;16
23;M;2017;Anton;23
139;M;2016;Hugo;139
15;M;2013;Lino;15
30;M;2017;Roman;30
12;F;2017;Anya;12
9;M;2016;Ilyane;9
8;F;2013;Loane;8
7;M;2017;Saad;7
5;F;2017;Ayana;5
22;F;2016;Isaure;22
35;F;2013;Lyna;35
8;F;2017;Sadio;8
7;M;2017;Damian;7
12;M;2016;Jaden;12
24;F;2013;Maïa;24
5;M;2017;Sébastien;5
35;M;2017;Elie;35
5;F;2016;Janelle;5
75;F;2013;Margot;75
7;M;2017;Serigne;7
16;F;2017;Elisabeth;16
7;F;2016;Jannah;7
24;F;2013;Maria;24
5;M;2017;Sidy;5
8;M;2017;Elon;8
12;M;2016;Jason;12
12;F;2013;Maud;12
6;F;2017;Sybille;6
6;F;2017;Félicie;6
5;F;2016;Joana;5
5;F;2013;Mayline;5
5;F;2017;Tesnim;5
7;M;2017;Florian;7
14;F;2016;Joy;14
10;F;2013;Milena;10
8;F;2019;Coumba;8
25;F;2017;Théa;25
100;F;2017;Gabrielle;100
18;M;2016;Kevin;18
8;F;2013;Mya;8
8;F;2019;Lya;8
53;M;2017;Tom;53
6;F;2017;Haby;6
25;F;2016;Lena;25
8;F;2013;Nadia;8
8;F;2019;Théodora;8
221;M;2017;Victor;221
113;F;2017;Héloïse;113
132;M;2016;Léo;132
15;M;2013;Nelson;15
7;M;2019;Philippe;7
7;M;2017;Yacoub;7
28;M;2017;Hippolyte;28
6;F;2016;Liana;6
6;F;2013;Nelya;6
7;M;2019;Zéphyr;7
25;F;2017;Zélie;25
5;F;2017;Inayah;5
6;F;2016;Lital;6
101;M;2013;Noah;101
7;F;2019;Laetitia;7
7;F;2017;Zita;7
28;M;2017;Ismael;28
5;M;2016;Lysandre;5
8;F;2013;Noor;8
6;M;2019;Stefan;6
19;M;2018;Aboubacar;19
10;M;2017;Ismail;10
6;F;2016;Maelys;6
48;M;2013;Octave;48
6;F;2019;Binta;6
19;M;2018;André;19
22;M;2017;Ismaïl;22
60;M;2016;Malo;60
62;F;2013;Pauline;62
6;F;2019;Clotilde;6
11;F;2018;Aria;11
14;M;2017;Jacob;14
27;M;2016;Marc;27
55;M;2013;Quentin;55
6;F;2019;France;6
14;M;2018;Ariel;14
18;M;2017;Johan;18
12;M;2016;Matéo;12
6;F;2013;Safiya;6
5;M;2019;Alhassane;5
5;M;2018;Aron;5
20;F;2017;Judith;20
11;M;2016;Melchior;11
5;M;2013;Shay;5
5;M;2019;Kenan;5
8;F;2018;Aylin;8
9;M;2017;Kassim;9
33;F;2016;Myriam;33
92;M;2012;Aaron;92
8;F;2013;Sibylle;8
5;M;2019;Khalifa;5
9;M;2018;Barthélemy;9
10;M;2017;Lassana;10
5;M;2016;Pedro;5
24;F;2012;Angèle;24
15;F;2013;Sienna;15
5;M;2019;Levi;5
39;F;2018;Charlie;59
15;M;2017;Leonardo;15
75;M;2016;Rayan;75
10;F;2012;Ariane;10
16;M;2013;Wael;16
5;M;2019;Orion;5
5;F;2018;Divine;5
5;F;2017;Levana;5
5;F;2016;Ritej;5
42;M;2012;Armand;42
18;F;2013;Yaël;18
